comm_id,name,cntr_code,osm_id_commune,osm_name,osm_role_point,lon,lat,NUTS23_id,osm_id_NUTS23
FR3159217412,Montay,FR,54788,Montay,admin_centre,3.536414,50.123048,FR301,7400
FR3159217430,Neuvilly,FR,54795,Neuvilly,admin_centre,3.511967,50.136758,FR301,7400
FR3159149464,Poix-du-Nord,FR,54801,Poix-du-Nord,admin_centre,3.608192,50.190173,FR301,7400
FR3159149194,Englefontaine,FR,54804,Englefontaine,admin_centre,3.641527,50.193390,FR301,7400
FR3159149494,Raucourt-au-Bois,FR,54809,Raucourt-au-Bois,admin_centre,3.656538,50.207234,FR301,7400
FR3159132099,Bousies,FR,54813,Bousies,admin_centre,3.618758,50.150042,FR301,7400
FR3159132164,Croix-Caluyau,FR,54814,Croix-Caluyau,admin_centre,3.586585,50.151646,FR301,7400
FR3159132503,Robersart,FR,54816,Robersart,admin_centre,3.643912,50.156058,FR301,7400
FR3159132242,Fontaine-au-Bois,FR,54819,Fontaine-au-Bois,admin_centre,3.643810,50.138368,FR301,7400
FR3159132472,Preux-au-Bois,FR,54821,Preux-au-Bois,admin_centre,3.657317,50.166022,FR301,7400
FR3159149296,Hecq,FR,54823,Hecq,admin_centre,3.652623,50.180640,FR301,7400
FR3159132331,Landrecies,FR,54825,Landrecies,admin_centre,3.691302,50.125014,FR301,7400
FR3159108441,Obies,FR,54830,Obies,admin_centre,3.784587,50.267995,FR301,7400
FR3159149353,Locquignol,FR,54836,Locquignol,admin_centre,3.716230,50.197884,FR301,7400
FR3159108396,Mecquignies,FR,54837,Mecquignies,admin_centre,3.802300,50.274030,FR301,7400
FR3159108031,Audignies,FR,54839,Audignies,admin_centre,3.825822,50.278495,FR301,7400
FR3159108548,Saint-Waast,FR,54852,Saint-Waast,admin_centre,3.747597,50.302997,FR301,7400
FR3159108065,Bellignies,FR,54854,Bellignies,admin_centre,3.763925,50.324815,FR301,7400
FR3159108077,Bettrechies,FR,54864,Bettrechies,admin_centre,3.740816,50.323664,FR301,7400
FR3159108277,Gussignies,FR,54870,Gussignies,admin_centre,3.741257,50.337086,FR301,7400
FR3159108315,Houdain-lez-Bavay,FR,54881,Houdain-lez-Bavay,admin_centre,3.791856,50.311032,FR301,7400
FR3159108310,Hon-Hergies,FR,54886,Hon-Hergies,admin_centre,3.820641,50.326607,FR301,7400
FR3159110068,Berlaimont,FR,54897,Berlaimont,admin_centre,3.812313,50.202642,FR301,7400
FR3159110556,Sassegnies,FR,54908,Sassegnies,admin_centre,3.804097,50.179226,FR301,7400
FR3159110439,Noyelles-sur-Sambre,FR,54913,Noyelles-sur-Sambre,admin_centre,3.799999,50.157533,FR301,7400
FR3159132384,Maroilles,FR,54916,Maroilles,admin_centre,3.761385,50.134358,FR301,7400
FR3159104270,Grand-Fayt,FR,54919,Grand-Fayt,admin_centre,3.803161,50.111331,FR301,7400
FR3159132474,Prisches,FR,54921,Prisches,admin_centre,3.771145,50.079543,FR301,7400
FR3159110033,Aulnoye-Aymeries,FR,55054,Aulnoye-Aymeries,admin_centre,3.839217,50.204934,FR301,7400
FR3159110344,Leval,FR,55055,Leval,admin_centre,3.830675,50.178945,FR301,7400
FR3159110467,Pont-sur-Sambre,FR,55059,Pont-sur-Sambre,admin_centre,3.850022,50.231450,FR301,7400
FR3159110283,Hargnies,FR,55061,Hargnies,admin_centre,3.843767,50.255677,FR301,7400
FR3159108357,La Longueville,FR,55063,La Longueville,admin_centre,3.866519,50.295622,FR301,7400
FR3159108584,Taisnières-sur-Hon,FR,55064,Taisnières-sur-Hon,admin_centre,3.836832,50.318360,FR301,7400
FR3159110617,Vieux-Mesnil,FR,55072,Vieux-Mesnil,admin_centre,3.871381,50.261269,FR301,7400
FR3159108225,Feignies,FR,55073,Feignies,admin_centre,3.908830,50.292000,FR301,7400
FR3159193392,Maubeuge,FR,55074,Maubeuge,admin_centre,3.974378,50.278557,FR301,7400
FR3159169291,Hautmont,FR,55075,Hautmont,admin_centre,3.920061,50.251370,FR301,7400
FR3159169424,Neuf-Mesnil,FR,55076,Neuf-Mesnil,admin_centre,3.906692,50.266303,FR301,7400
FR3159169103,Boussières-sur-Sambre,FR,55077,Boussières-sur-Sambre,admin_centre,3.878681,50.244438,FR301,7400
FR3159169543,Saint-Remy-du-Nord,FR,55078,Saint-Remy-du-Nord,admin_centre,3.903123,50.229644,FR301,7400
FR3159110041,Bachant,FR,55079,Bachant,admin_centre,3.863618,50.214164,FR301,7400
FR3159145365,Louvroil,FR,55080,Louvroil,admin_centre,3.961868,50.265480,FR301,7400
FR3159144264,Gognies-Chaussée,FR,55081,Gognies-Chaussée,admin_centre,3.943561,50.339241,FR301,7400
FR3159144370,Mairieux,FR,55083,Mairieux,admin_centre,3.982410,50.311915,FR301,7400
FR3159144076,Bettignies,FR,55086,Bettignies,admin_centre,3.974037,50.335130,FR301,7400
FR3159110188,Écuélin,FR,55091,Écuélin,admin_centre,3.908895,50.193837,FR301,7400
FR3159110542,Saint-Remy-Chaussée,FR,55095,Saint-Remy-Chaussée,admin_centre,3.870770,50.171683,FR301,7400
FR3159169351,Limont-Fontaine,FR,55096,Limont-Fontaine,admin_centre,3.923295,50.218224,FR301,7400
FR3159169187,Éclaibes,FR,55100,Éclaibes,admin_centre,3.935153,50.204269,FR301,7400
FR3159169058,Beaufort,FR,55101,Beaufort,admin_centre,3.966142,50.220730,FR301,7400
FR3159103240,Floursies,FR,55106,Floursies,admin_centre,3.969173,50.183561,FR301,7400
FR3159145649,Wattignies-la-Victoire,FR,55109,Wattignies-la-Victoire,admin_centre,4.003183,50.201315,FR301,7400
FR3159159175,Dimont,FR,55121,Dimont,admin_centre,4.020853,50.184994,FR301,7400
FR3159159174,Dimechaux,FR,55124,Dimechaux,admin_centre,4.043806,50.195400,FR301,7400
FR3159145169,Damousies,FR,55128,Damousies,admin_centre,4.005974,50.223480,FR301,7400
FR3159145230,Ferrière-la-Grande,FR,55146,Ferrière-la-Grande,admin_centre,3.992200,50.245800,FR301,7400
FR3159145514,Rousies,FR,55147,Rousies,admin_centre,4.000860,50.271500,FR301,7400
FR3159144190,Élesmes,FR,55148,Élesmes,admin_centre,4.009800,50.308076,FR301,7400
FR3159144021,Assevent,FR,55149,Assevent,admin_centre,4.018735,50.289865,FR301,7400
FR3159144072,Bersillies,FR,55151,Bersillies,admin_centre,4.004936,50.322088,FR301,7400
FR3159144627,Villers-Sire-Nicole,FR,55152,Villers-Sire-Nicole,admin_centre,4.016764,50.339595,FR301,7400
FR3159144618,Vieux-Reng,FR,55154,Vieux-Reng,admin_centre,4.046227,50.327920,FR301,7400
FR3159145104,Boussois,FR,55157,Boussois,admin_centre,4.039186,50.290675,FR301,7400
FR3159145495,Recquignies,FR,55159,Recquignies,admin_centre,4.044528,50.284621,FR301,7400
FR3159144385,Marpent,FR,55161,Marpent,admin_centre,4.080962,50.293025,FR301,7400
FR3159144324,Jeumont,FR,55163,Jeumont,admin_centre,4.099061,50.298139,FR301,7400
FR3159145151,Colleret,FR,55164,Colleret,admin_centre,4.085519,50.261566,FR301,7400
FR3159159157,Cousolre,FR,55166,Cousolre,admin_centre,4.151883,50.241060,FR301,7400
FR3159159101,Bousignies-sur-Roc,FR,55171,Bousignies-sur-Roc,admin_centre,4.181903,50.263964,FR301,7400
FR3159145231,Ferrière-la-Petite,FR,55175,Ferrière-la-Petite,admin_centre,4.024183,50.239600,FR301,7400
FR3159145142,Cerfontaine,FR,55176,Cerfontaine,admin_centre,4.024925,50.259879,FR301,7400
FR3159145483,Quiévelon,FR,55179,Quiévelon,admin_centre,4.070079,50.237929,FR301,7400
FR3159145442,Obrechies,FR,55185,Obrechies,admin_centre,4.025288,50.221609,FR301,7400
FR3159159147,Choisies,FR,55186,Choisies,admin_centre,4.040812,50.212924,FR301,7400
FR3159159003,Aibes,FR,55189,Aibes,admin_centre,4.102160,50.237561,FR301,7400
FR3159159573,Solrinnes,FR,55192,Solrinnes,admin_centre,4.073885,50.206193,FR301,7400
FR3159159066,Bérelles,FR,55195,Bérelles,admin_centre,4.103015,50.217160,FR301,7400
FR3159159186,Eccles,FR,55196,Eccles,admin_centre,4.102451,50.203933,FR301,7400
FR3159159572,Solre-le-Château,FR,55201,Solre-le-Château,admin_centre,4.093316,50.177091,FR301,7400
FR3159159306,Hestrud,FR,55208,Hestrud,admin_centre,4.154810,50.202216,FR301,7400
FR3159159062,Beaurieux,FR,55211,Beaurieux,admin_centre,4.134864,50.180392,FR301,7400
FR3159103529,Saint-Aubin,FR,55227,Saint-Aubin,admin_centre,3.920570,50.173202,FR301,7400
FR3159103181,Dourlers,FR,55230,Dourlers,admin_centre,3.940674,50.178891,FR301,7400
FR3159103078,Beugnies,FR,55233,Beugnies,admin_centre,4.015191,50.164132,FR301,7400
FR3159159342,Lez-Fontaine,FR,55234,Lez-Fontaine,admin_centre,4.064112,50.175614,FR301,7400
FR3159103563,Semousies,FR,55241,Semousies,admin_centre,3.968657,50.163692,FR301,7400
FR3159159555,Sars-Poteries,FR,55244,Sars-Poteries,admin_centre,4.033525,50.168299,FR301,7400
FR3159110406,Monceau-Saint-Waast,FR,55248,Monceau-Saint-Waast,admin_centre,3.856725,50.173331,FR301,7400
FR3159159148,Clairfayts,FR,55260,Clairfayts,admin_centre,4.126461,50.157094,FR301,7400
FR3159103583,Taisnières-en-Thiérache,FR,55261,Taisnières-en-Thiérache,admin_centre,3.815218,50.147449,FR301,7400
FR3159104374,Marbaix,FR,55280,Marbaix,admin_centre,3.840943,50.130511,FR301,7400
FR3159103177,Dompierre-sur-Helpe,FR,55285,Dompierre-sur-Helpe,admin_centre,3.864861,50.142329,FR301,7400
FR3159103534,Saint-Hilaire-sur-Helpe,FR,55289,Saint-Hilaire-sur-Helpe,admin_centre,3.903916,50.134653,FR301,7400
FR3159103050,Bas-Lieu,FR,55291,Bas-Lieu,admin_centre,3.943525,50.138021,FR301,7400
FR3159103233,Flaumont-Waudrechies,FR,55315,Flaumont-Waudrechies,admin_centre,3.970726,50.132224,FR301,7400
FR3159104461,Petit-Fayt,FR,55317,Petit-Fayt,admin_centre,3.819933,50.103278,FR301,7400
FR3159104134,Cartignies,FR,55338,Cartignies,admin_centre,3.845609,50.091863,FR301,7400
FR3159104061,Beaurepaire-sur-Sambre,FR,55346,Beaurepaire-sur-Sambre,admin_centre,3.795752,50.062181,FR301,7400
FR3159104241,Floyon,FR,55351,Floyon,admin_centre,3.884946,50.040998,FR301,7400
FR3159104093,Boulogne-sur-Helpe,FR,55389,Boulogne-sur-Helpe,admin_centre,3.894322,50.080509,FR301,7400
FR3159186036,Avesnes-sur-Helpe,FR,55390,Avesnes-sur-Helpe,admin_centre,3.929300,50.124800,FR301,7400
FR3159104290,Haut-Lieu,FR,55392,Haut-Lieu,admin_centre,3.913451,50.102887,FR301,7400
FR3159104035,Avesnelles,FR,55399,Avesnelles,admin_centre,3.949590,50.107700,FR301,7400
FR3159104218,Étrœungt,FR,55401,Étrœungt,admin_centre,3.927251,50.057879,FR301,7400
FR3159104333,Larouillies,FR,55404,Larouillies,admin_centre,3.926074,50.038782,FR301,7400
FR3159164229,Féron,FR,55428,Féron,admin_centre,4.025187,50.047611,FR301,7400
FR3159164659,Wignehies,FR,55431,Wignehies,admin_centre,4.004097,50.013991,FR301,7400
FR3159164249,Fourmies,FR,55432,Fourmies,admin_centre,4.055900,50.006000,FR301,7400
FR3159164012,Anor,FR,55434,Anor,admin_centre,4.100102,49.990157,FR301,7400
FR3159103226,Felleries,FR,55453,Felleries,admin_centre,4.032025,50.147753,FR301,7400
FR3159103562,Sémeries,FR,55454,Sémeries,admin_centre,4.001644,50.119622,FR301,7400
FR3159103493,Ramousies,FR,55459,Ramousies,admin_centre,4.037872,50.116280,FR301,7400
FR3159104525,Sains-du-Nord,FR,55460,Sains-du-Nord,admin_centre,4.020801,50.087924,FR301,7400
FR3159104490,Rainsars,FR,55461,Rainsars,admin_centre,3.991825,50.070759,FR301,7400
FR3159164261,Glageon,FR,55464,Glageon,admin_centre,4.074211,50.058298,FR301,7400
FR3159159347,Liessies,FR,55465,Liessies,admin_centre,4.074709,50.116069,FR301,7400
FR3159164661,Willies,FR,55467,Willies,admin_centre,4.104291,50.121169,FR301,7400
FR3159164601,Trélon,FR,55469,Trélon,admin_centre,4.103565,50.061164,FR301,7400
FR3159164445,Ohain,FR,55471,Ohain,admin_centre,4.119198,50.039823,FR301,7400
FR3159164633,Wallers-en-Fagne,FR,55476,Wallers-en-Fagne,admin_centre,4.172978,50.063173,FR301,7400
FR3159164045,Baives,FR,55480,Baives,admin_centre,4.202201,50.062949,FR301,7400
FR3159164420,Moustier-en-Fagne,FR,55486,Moustier-en-Fagne,admin_centre,4.196399,50.095945,FR301,7400
FR3159164198,Eppe-Sauvage,FR,55487,Eppe-Sauvage,admin_centre,4.177682,50.120388,FR301,7400
FR3159132223,Le Favril,FR,55537,Le Favril,admin_centre,3.721024,50.102862,FR301,7400
FR3159217274,La Groise,FR,55540,La Groise,admin_centre,3.681887,50.076008,FR301,7400
FR3159217450,Ors,FR,55543,Ors,admin_centre,3.634327,50.099288,FR301,7400
FR3159217137,Catillon-sur-Sambre,FR,55547,Catillon-sur-Sambre,admin_centre,3.642216,50.073535,FR301,7400
FR3159217496,Rejet-de-Beaulieu,FR,55555,Rejet-de-Beaulieu,admin_centre,3.631251,50.042466,FR301,7400
FR3159217465,Pommereuil,FR,55557,Pommereuil,admin_centre,3.596464,50.112720,FR301,7400
FR3159217055,Bazuel,FR,55558,Bazuel,admin_centre,3.590260,50.091507,FR301,7400
FR3159217136,Le Cateau-Cambrésis,FR,55561,Le Cateau-Cambrésis,admin_centre,3.539938,50.101713,FR301,7400
FR3159217395,Mazinghien,FR,55562,Mazinghien,admin_centre,3.602383,50.051230,FR301,7400
FR3159217531,Saint-Benin,FR,55563,Saint-Benin,admin_centre,3.533306,50.076909,FR301,7400
FR3159217545,Saint-Souplet,FR,55564,Saint-Souplet,admin_centre,3.528172,50.056719,FR301,7400
FR3159218118,Busigny,FR,55565,Busigny,admin_centre,3.466120,50.038200,FR301,7400
FR3159217311,Honnechy,FR,55568,Honnechy,admin_centre,3.471573,50.069194,FR301,7400
FR3159217394,Maurois,FR,55569,Maurois,admin_centre,3.464890,50.076654,FR301,7400
FR3159217498,Reumont,FR,55571,Reumont,admin_centre,3.483165,50.082548,FR301,7400
FR3159217604,Troisvilles,FR,55572,Troisvilles,admin_centre,3.475240,50.102436,FR301,7400
FR3159217321,Inchy,FR,55575,Inchy,admin_centre,3.470952,50.124411,FR301,7400
FR3159217059,Beaumont-en-Cambrésis,FR,55576,Beaumont-en-Cambrésis,admin_centre,3.456191,50.123397,FR301,7400
FR3159258108,Briastre,FR,55578,Briastre,admin_centre,3.488081,50.160160,FR301,7400
FR3159258541,Saint-Python,FR,55580,Saint-Python,admin_centre,3.480058,50.193085,FR301,7400
FR3159258289,Haussy,FR,55583,Haussy,admin_centre,3.479532,50.219438,FR301,7400
FR3159258415,Montrécourt,FR,55584,Montrécourt,admin_centre,3.451466,50.232922,FR301,7400
FR3159258558,Saulzoir,FR,55586,Saulzoir,admin_centre,3.439459,50.245124,FR301,7400
FR3159215528,Saint-Aubert,FR,55589,Saint-Aubert,admin_centre,3.415095,50.207921,FR301,7400
FR3159258547,Saint-Vaast-en-Cambrésis,FR,55591,Saint-Vaast-en-Cambrésis,admin_centre,3.425117,50.192579,FR301,7400
FR3159215533,Saint-Hilaire-lez-Cambrai,FR,55594,Saint-Hilaire-lez-Cambrai,admin_centre,3.414301,50.183511,FR301,7400
FR3159258614,Viesly,FR,55595,Viesly,admin_centre,3.467053,50.152992,FR301,7400
FR3159215485,Quiévy,FR,55617,Quiévy,admin_centre,3.426902,50.165936,FR301,7400
FR3159215075,Béthencourt,FR,55619,Béthencourt,admin_centre,3.432298,50.136655,FR301,7400
FR3159218139,Caudry,FR,55622,Caudry,admin_centre,3.411949,50.121293,FR301,7400
FR3159218074,Bertry,FR,55623,Bertry,admin_centre,3.441140,50.082300,FR301,7400
FR3159218413,Montigny-en-Cambrésis,FR,55628,Montigny-en-Cambrésis,admin_centre,3.409402,50.091136,FR301,7400
FR3159218149,Clary,FR,55634,Clary,admin_centre,3.400763,50.078115,FR301,7400
FR3159218382,Maretz,FR,55637,Maretz,admin_centre,3.418127,50.046956,FR301,7400
FR3159218191,Élincourt,FR,55648,Élincourt,admin_centre,3.370134,50.047485,FR301,7400
FR3159218372,Malincourt,FR,55653,Malincourt,admin_centre,3.324422,50.045923,FR301,7400
FR3159218140,Caullery,FR,55657,Caullery,admin_centre,3.373146,50.085564,FR301,7400
FR3159218349,Ligny-en-Cambrésis,FR,55659,Ligny-en-Cambrésis,admin_centre,3.378371,50.098422,FR301,7400
FR3159215243,Fontaine-au-Pire,FR,55660,Fontaine-au-Pire,admin_centre,3.365555,50.129128,FR301,7400
FR3159215063,Beauvois-en-Cambrésis,FR,55662,Beauvois-en-Cambrésis,admin_centre,3.379411,50.140590,FR301,7400
FR3159215081,Bévillers,FR,55664,Bévillers,admin_centre,3.389843,50.158157,FR301,7400
FR3159215102,Boussières-en-Cambrésis,FR,55667,Boussières-en-Cambrésis,admin_centre,3.366984,50.165203,FR301,7400
FR3159215037,Avesnes-les-Aubert,FR,55670,Avesnes-les-Aubert,admin_centre,3.377810,50.191800,FR301,7400
FR3159215622,Villers-en-Cauchies,FR,55673,Villers-en-Cauchies,admin_centre,3.396726,50.227417,FR301,7400
FR3159611285,Haspres,FR,55681,Haspres,admin_centre,3.415738,50.260129,FR301,7400
FR3159218631,Walincourt-Selvigny,FR,55706,Walincourt-Selvigny,admin_centre,3.336902,50.069692,FR301,7400
FR3159218287,Haucourt-en-Cambrésis,FR,55712,Haucourt-en-Cambrésis,admin_centre,3.340745,50.105125,FR301,7400
FR3159218209,Esnes,FR,55717,Esnes,admin_centre,3.312614,50.101767,FR301,7400
FR3159215635,Wambaix,FR,55719,Wambaix,admin_centre,3.308453,50.128947,FR301,7400
FR3159215138,Cattenières,FR,55721,Cattenières,admin_centre,3.336851,50.134985,FR301,7400
FR3159215213,Estourmel,FR,55724,Estourmel,admin_centre,3.323599,50.153973,FR301,7400
FR3159215132,Carnières,FR,55725,Carnières,admin_centre,3.346696,50.169148,FR301,7400
FR3159215502,Rieux-en-Cambrésis,FR,55726,Rieux-en-Cambrésis,admin_centre,3.353489,50.204761,FR301,7400
BE231004,Blankenberge,BE,557875,Blankenberge,admin_centre,3.128067,51.312573,BE25,416271
FR3159213322,Iwuy,FR,55818,Iwuy,admin_centre,3.323145,50.230995,FR301,7400
FR3159611038,Avesnes-le-Sec,FR,55822,Avesnes-le-Sec,admin_centre,3.371282,50.251389,FR301,7400
FR3159611313,Hordain,FR,55826,Hordain,admin_centre,3.327580,50.263687,FR301,7400
FR3159611440,Noyelles-sur-Selle,FR,55828,Noyelles-sur-Selle,admin_centre,3.382416,50.278787,FR301,7400
FR3159621179,Douchy-les-Mines,FR,55830,Douchy-les-Mines,admin_centre,3.390916,50.298888,FR301,7400
FR3159611348,Lieu-Saint-Amand,FR,55831,Lieu-Saint-Amand,admin_centre,3.346119,50.272914,FR301,7400
FR3159218624,Villers-Outréaux,FR,55834,Villers-Outréaux,admin_centre,3.302378,50.035850,FR301,7400
FR3159243341,Lesdain,FR,55835,Lesdain,admin_centre,3.273861,50.099414,FR301,7400
FR3159213567,Séranvillers-Forenville,FR,55838,Séranvillers-Forenville,admin_centre,3.288141,50.124971,FR301,7400
FR3159243161,Crèvecœur-sur-l'Escaut,FR,55841,Crèvecœur-sur-l'Escaut,admin_centre,3.250531,50.112315,FR301,7400
FR3159243517,Les Rues-des-Vignes,FR,55842,Les Rues-des-Vignes,admin_centre,3.234642,50.087371,FR301,7400
FR3159149549,Salesches,FR,55844,Salesches,admin_centre,3.596473,50.208311,FR301,7400
FR3159243312,Honnecourt-sur-Escaut,FR,55858,Honnecourt-sur-Escaut,admin_centre,3.202909,50.037358,FR301,7400
FR3159243623,Villers-Guislain,FR,55860,Villers-Guislain,admin_centre,3.151928,50.037742,FR301,7400
FR3159243269,Gouzeaucourt,FR,55864,Gouzeaucourt,admin_centre,3.124130,50.055730,FR301,7400
FR3159243625,Villers-Plouich,FR,55866,Villers-Plouich,admin_centre,3.134396,50.078679,FR301,7400
FR3159243267,Gonnelieu,FR,55867,Gonnelieu,admin_centre,3.161139,50.060619,FR301,7400
FR3159243047,Banteux,FR,55869,Banteux,admin_centre,3.187925,50.068666,FR301,7400
FR3159243049,Bantouzelle,FR,55870,Bantouzelle,admin_centre,3.224369,50.059559,FR301,7400
FR3159243389,Masnières,FR,55871,Masnières,admin_centre,3.208480,50.115460,FR301,7400
FR3159243520,Rumilly-en-Cambrésis,FR,55872,Rumilly-en-Cambrésis,admin_centre,3.219842,50.128371,FR301,7400
FR3159243377,Marcoing,FR,55874,Marcoing,admin_centre,3.173700,50.115300,FR301,7400
FR3159243500,Ribécourt-la-Tour,FR,55875,Ribécourt-la-Tour,admin_centre,3.130404,50.111440,FR301,7400
FR3159243236,Flesquières,FR,55877,Flesquières,admin_centre,3.117332,50.123729,FR301,7400
FR3159243438,Noyelles-sur-Escaut,FR,55884,Noyelles-sur-Escaut,admin_centre,3.179719,50.138790,FR301,7400
FR3159243125,Cantaing-sur-Escaut,FR,55885,Cantaing-sur-Escaut,admin_centre,3.157283,50.147437,FR301,7400
FR3159213432,Niergnies,FR,55890,Niergnies,admin_centre,3.257684,50.147281,FR301,7400
FR3159213039,Awoingt,FR,55892,Awoingt,admin_centre,3.280347,50.154878,FR301,7400
FR3159213141,Cauroir,FR,55893,Cauroir,admin_centre,3.302702,50.174005,FR301,7400
FR3159213121,Cagnoncles,FR,55896,Cagnoncles,admin_centre,3.319126,50.186611,FR301,7400
FR3159213422,Naves,FR,55901,Naves,admin_centre,3.319277,50.204685,FR301,7400
FR3159213206,Escaudœuvres,FR,55904,Escaudœuvres,admin_centre,3.276720,50.194400,FR301,7400
FR3159213595,Thun-Saint-Martin,FR,55906,Thun-Saint-Martin,admin_centre,3.305378,50.221356,FR301,7400
FR3159214476,Proville,FR,55909,Proville,admin_centre,3.207926,50.158056,FR301,7400
FR3159214244,Fontaine-Notre-Dame,FR,55914,Fontaine-Notre-Dame,admin_centre,3.162328,50.167876,FR301,7400
FR3159288122,Cambrai,FR,55938,Cambrai,admin_centre,3.235661,50.175960,FR301,7400
FR3159243010,Anneux,FR,55943,Anneux,admin_centre,3.126195,50.154121,FR301,7400
FR3159214428,Neuville-Saint-Rémy,FR,55944,Neuville-Saint-Rémy,admin_centre,3.217630,50.187900,FR301,7400
FR3159214488,Raillencourt-Sainte-Olle,FR,55945,Raillencourt-Sainte-Olle,admin_centre,3.169147,50.190894,FR301,7400
FR3159214597,Tilloy-lez-Cambrai,FR,55946,Tilloy-lez-Cambrai,admin_centre,3.220969,50.197016,FR301,7400
FR3159213492,Ramillies,FR,55947,Ramillies,admin_centre,3.250098,50.208834,FR301,7400
FR3159213216,Eswars,FR,55948,Eswars,admin_centre,3.267324,50.219560,FR301,7400
FR3159213593,Thun-l'Évêque,FR,55951,Thun-l'Évêque,admin_centre,3.281783,50.228457,FR301,7400
FR3159214167,Cuvillers,FR,55952,Cuvillers,admin_centre,3.240839,50.223326,FR301,7400
FR3159214294,Haynecourt,FR,56004,Haynecourt,admin_centre,3.155239,50.210053,FR301,7400
FR3159214552,Sancourt,FR,56005,Sancourt,admin_centre,3.191870,50.215758,FR301,7400
FR3159214085,Blécourt,FR,56006,Blécourt,admin_centre,3.215190,50.217574,FR301,7400
FR3159214001,Abancourt,FR,56007,Abancourt,admin_centre,3.207009,50.237778,FR301,7400
FR3159214048,Bantigny,FR,56009,Bantigny,admin_centre,3.237537,50.235680,FR301,7400
FR3159213219,Estrun,FR,56010,Estrun,admin_centre,3.294913,50.246541,FR301,7400
FR3159611092,Bouchain,FR,56013,Bouchain,admin_centre,3.315723,50.283900,FR301,7400
FR3159214455,Paillencourt,FR,56014,Paillencourt,admin_centre,3.263197,50.250213,FR301,7400
FR3159214300,Hem-Lenglet,FR,56016,Hem-Lenglet,admin_centre,3.228018,50.257779,FR301,7400
FR3159214255,Fressies,FR,56018,Fressies,admin_centre,3.189896,50.250941,FR301,7400
FR3159214023,Aubencheul-au-Bac,FR,56022,Aubencheul-au-Bac,admin_centre,3.160430,50.253072,FR301,7400
FR3159611652,Wavrechain-sous-Faulx,FR,56025,Wavrechain-sous-Faulx,admin_centre,3.283749,50.275296,FR301,7400
FR3159611645,Wasnes-au-Bac,FR,56028,Wasnes-au-Bac,admin_centre,3.256246,50.271151,FR301,7400
FR3159301224,Féchain,FR,56029,Féchain,admin_centre,3.211427,50.268735,FR301,7400
FR3159301026,Aubigny-au-Bac,FR,56033,Aubigny-au-Bac,admin_centre,3.164493,50.262453,FR301,7400
FR3159301115,Brunémont,FR,56035,Brunémont,admin_centre,3.141399,50.271708,FR301,7400
FR3159301015,Arleux,FR,56040,Arleux,admin_centre,3.105261,50.281695,FR301,7400
FR3159301280,Hamel,FR,56043,Hamel,admin_centre,3.073679,50.280649,FR301,7400
FR3159301336,Lécluse,FR,56045,Lécluse,admin_centre,3.038885,50.276579,FR301,7400
FR3159301214,Estrées,FR,56046,Estrées,admin_centre,3.071407,50.300677,FR301,7400
FR3159301126,Cantin,FR,56047,Cantin,admin_centre,3.124888,50.311249,FR301,7400
FR3159301117,Bugnicourt,FR,56049,Bugnicourt,admin_centre,3.155483,50.291856,FR301,7400
FR3159301254,Fressain,FR,56050,Fressain,admin_centre,3.192192,50.285117,FR301,7400
FR3159301379,Marcq-en-Ostrevent,FR,56075,Marcq-en-Ostrevent,admin_centre,3.240809,50.286134,FR301,7400
FR3159611387,Marquette-en-Ostrevant,FR,56076,Marquette-en-Ostrevant,admin_centre,3.269185,50.292938,FR301,7400
FR3159611429,Neuville-sur-Escaut,FR,56078,Neuville-sur-Escaut,admin_centre,3.352354,50.299370,FR301,7400
FR3159611361,Lourches,FR,56082,Lourches,admin_centre,3.359750,50.309700,FR301,7400
FR3159611391,Mastaing,FR,56085,Mastaing,admin_centre,3.302161,50.306312,FR301,7400
FR3159611504,Rœulx,FR,56093,Rœulx,admin_centre,3.334436,50.307528,FR301,7400
FR3159621002,Abscon,FR,56097,Abscon,admin_centre,3.297530,50.329700,FR301,7400
FR3159611192,Émerchicourt,FR,56099,Émerchicourt,admin_centre,3.254970,50.312640,FR301,7400
FR3159301409,Monchecourt,FR,56100,Monchecourt,admin_centre,3.209554,50.307293,FR301,7400
FR3159301620,Villers-au-Tertre,FR,56104,Villers-au-Tertre,admin_centre,3.183136,50.302485,FR301,7400
FR3159301199,Erchin,FR,56109,Erchin,admin_centre,3.174814,50.318120,FR301,7400
FR3159301263,Gœulzin,FR,56113,Gœulzin,admin_centre,3.093907,50.317938,FR301,7400
FR3159324228,Férin,FR,56117,Férin,admin_centre,3.074352,50.327410,FR301,7400
FR3159324170,Dechy,FR,56125,Dechy,admin_centre,3.129915,50.354883,FR301,7400
FR3159324513,Roucourt,FR,56126,Roucourt,admin_centre,3.145762,50.328558,FR301,7400
FR3159324345,Lewarde,FR,56132,Lewarde,admin_centre,3.167731,50.340485,FR301,7400
FR3159324390,Masny,FR,56141,Masny,admin_centre,3.203535,50.349827,FR301,7400
FR3159324024,Auberchicourt,FR,56145,Auberchicourt,admin_centre,3.232928,50.331980,FR301,7400
FR3159324008,Aniche,FR,56149,Aniche,admin_centre,3.250762,50.331040,FR301,7400
FR3159621205,Escaudain,FR,56155,Escaudain,admin_centre,3.343829,50.333325,FR301,7400
FR3159324185,Écaillon,FR,56159,Écaillon,admin_centre,3.216052,50.350413,FR301,7400
